account_id,num_services,num_services_active,num_services_inactive,cc_service_count,db_service_count,nlp_service_count,cc_pro_service_count,ml_service_count,integrations_count,third_party_integrations,num_businesses,tier_level,account_type,enterprise_account,enterprise_account_legacy,is_activated,has_cloud_storage,has_cloud_storage_only,account_size,third_party_integration_flag,first_party_ord,account_created_time,first_activated_time,min_bill_date,max_bill_date,sticky_bill_date,address,marketing_campaign_response
5160051,21,3,0,0,0,5,4,0,330,6,81,BASIC,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,large,2,2,12/30/19 9:30,12/26/19 21:24,2/2/20,3/6/21,2/6/20,"73669 James Rest, PA, US",1
3180473,6,9,0,0,0,0,10,0,130,9,,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,,4/7/18 18:28,4/2/18 20:53,4/29/18,10/26/18,4/27/18,"87288 Jeremy Neck, WA, US",1
5225079,8,7,0,0,0,4,0,0,200,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,TRUE,FALSE,,2,,1/20/20 17:16,1/8/20 21:37,1/4/20,4/7/20,1/21/20,"31484 Owen Stream, SC, US",1
6171715,0,0,0,0,0,0,0,0,198,7,,PREMIUM_PLUS,Customer,FALSE,FALSE,FALSE,FALSE,FALSE,,1,,11/3/20 19:21,,10/29/20,11/21/20,11/12/20,"386 Davidson Ville Suite 640, CO, US",0
545700,5,4,0,0,0,0,0,0,26,9,,PREMIUM,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,3,9/26/15 12:35,11/3/15 23:15,12/4/15,3/1/21,12/3/15,"77716 Hughes Motorway, NY, US",1
4126169,0,0,0,0,0,0,0,0,184,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/21/19 13:03,,4/12/19,5/16/19,4/30/19,"992 Parker Ridge Apt. 508, AK, US",0
2830324,0,0,0,0,0,0,0,0,180,0,2,PREMIUM_PLUS,Services,FALSE,FALSE,FALSE,FALSE,FALSE,,1,,12/24/17 18:35,,1/28/18,3/13/19,1/13/18,"2417 Maria Parks, FL, US",0
2422283,12,27,0,2,0,0,9,0,56,1,27,BASIC,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,2,7/30/17 22:09,8/1/17 18:51,8/18/17,3/29/21,7/9/17,"51570 Todd Village, VA, US",1
3554894,3,1,0,0,0,0,0,0,76,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,8/9/18 16:57,8/31/18 13:44,8/18/18,4/13/20,8/5/18,"955 Kristen Centers, NJ, US",0
4847372,0,0,0,0,0,0,0,0,144,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,10/11/19 20:30,,9/30/19,4/9/21,11/3/19,"5094 Amy Wall, MD, US",0
1161413,0,0,0,0,0,0,0,0,84,0,,PREMIUM_PLUS,Business_type_1,FALSE,FALSE,FALSE,TRUE,TRUE,medium,1,,4/25/16 23:57,,3/24/16,5/14/19,4/14/16,"6202 Micheal Springs, CO, US",0
3144990,0,0,0,0,0,0,0,0,184,0,,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,4/17/18 21:43,,3/10/18,5/17/18,4/20/18,"34569 Michael Parks Apt. 950, GA, US",0
855806,0,0,0,0,0,0,0,0,60,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,1/26/16 11:43,,2/18/17,4/3/18,2/6/17,"216 Melanie Drive Apt. 983, CT, US",0
1393918,8,10,0,0,4,0,0,0,120,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,7/13/16 15:37,6/20/16 17:13,6/22/16,1/12/17,7/24/16,"036 Tammy Plaza Suite 374, GA, US",0
2622137,0,0,0,0,0,0,0,0,207,0,14,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,9/27/17 17:25,,9/21/17,10/9/19,9/12/17,"63262 Goodwin Plaza Suite 246, CT, US",0
2046261,4,6,0,9,0,0,0,0,96,0,2,BASIC,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,large,2,,3/18/17 21:34,3/22/17 15:42,2/23/17,9/25/19,4/5/17,"12868 Brooke Pines Suite 201, IL, US",1
3447456,10,10,0,0,0,2,0,0,225,6,16,LITE,Services,FALSE,FALSE,TRUE,TRUE,FALSE,medium,2,1,7/25/18 22:01,8/16/18 2:05,7/13/18,3/31/21,8/10/18,"46637 Hughes Street Suite 377, GA, US",1
3744948,6,12,0,0,16,0,5,0,180,0,42,BASIC,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,small,1,2,11/23/18 7:32,11/29/18 19:34,11/2/18,4/1/21,11/25/18,"69647 Crystal Shoal Apt. 909, CA, US",1
215201,0,0,0,0,0,0,0,0,64,0,24,BASIC,Business_type_1,FALSE,FALSE,FALSE,FALSE,FALSE,large,2,,2/19/15 21:03,,3/18/15,2/22/18,4/25/15,"584 Lindsey Rapids Apt. 532, IL, US",0
1359382,0,0,0,0,0,0,0,0,60,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,6/18/16 9:50,,7/16/16,2/19/21,6/3/16,"14308 Smith Park Suite 817, VA, US",0
5437570,9,9,0,0,0,9,0,0,104,0,,LITE,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,2,4/2/20 19:02,3/17/20 13:23,4/8/20,2/1/21,3/11/20,"36217 Wayne Tunnel, TN, US",1
967334,0,0,0,0,0,0,0,0,90,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,FALSE,FALSE,FALSE,,1,,2/3/16 15:20,,3/10/16,2/28/17,2/21/16,"647 Pamela Landing Apt. 551, CA, US",0
2224302,40,40,0,36,0,0,0,0,78,7,,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,large,1,,5/6/17 1:39,5/11/17 15:10,5/29/17,3/25/20,6/3/17,"628 Timothy Summit, MS, US",1
1738439,0,0,0,0,0,0,0,0,210,8,24,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,small,2,1,10/21/16 16:39,,10/1/16,12/1/20,10/8/16,"55553 Lopez Coves, CA, US",0
1138610,4,2,0,2,0,0,0,0,50,10,,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,,4/15/16 16:39,5/1/16 16:02,4/29/16,7/29/16,4/21/16,"26023 Thomas Mission Apt. 473, IN, US",1
3202100,0,0,0,0,0,0,0,0,72,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,FALSE,FALSE,FALSE,,1,,4/24/18 6:49,,5/12/18,5/23/18,4/22/18,"775 Mccann Pines Suite 522, NY, US",0
3939705,0,0,0,0,0,0,0,0,120,0,,PREMIUM,Services,TRUE,FALSE,FALSE,TRUE,TRUE,large,1,,2/2/19 21:08,,2/10/19,4/6/20,4/3/19,"38946 Henderson Brooks, GA, US",0
3242788,2,9,0,0,0,0,0,0,189,0,4,PREMIUM_PLUS,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1,4/1/18 16:12,5/1/18 15:16,4/18/18,3/9/21,5/29/18,"109 Mitchell Tunnel, IL, US",1
1769763,8,9,0,0,0,0,0,0,171,3,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,11/3/16 16:49,10/21/16 18:16,11/25/16,3/1/21,10/30/16,"2957 Christina Crossing Apt. 210, OH, US",1
5003587,0,0,0,0,0,0,0,0,80,8,16,PREMIUM_PLUS,Customer,FALSE,TRUE,FALSE,FALSE,FALSE,,1,,10/31/19 20:50,,1/21/20,5/6/20,1/19/20,"72540 Robert Wells Apt. 124, CA, US",0
3313698,4,7,0,0,0,7,0,0,42,18,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,TRUE,FALSE,,2,1,5/16/18 18:23,5/26/18 15:25,5/2/18,3/2/21,6/21/18,"884 Dwayne Canyon, NY, US",1
2000164,1,1,0,0,0,0,0,0,72,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,2/26/17 20:40,1/20/17 23:12,3/11/17,4/15/17,1/22/17,"83574 Victoria Prairie Apt. 607, IN, US",0
5140215,8,2,0,0,0,0,8,0,204,35,,BASIC,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,medium,2,2,1/1/20 16:35,2/4/20 18:03,2/1/20,4/5/21,12/23/19,"107 Jackson Junction Apt. 490, NV, US",1
4852909,10,5,0,2,0,0,0,0,30,12,,BASIC,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,,2,,10/8/19 21:05,11/1/19 19:40,11/27/19,3/1/21,10/12/19,"68224 Hill Terrace, CT, US",1
5768951,7,4,0,0,0,4,0,0,56,0,1160,LITE,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,2,6/24/20 6:22,7/15/20 15:28,7/22/20,4/8/21,8/6/20,"6950 Leah Squares Suite 588, MN, US",1
995662,0,0,0,0,0,0,0,0,84,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/15/16 23:37,,3/19/16,2/23/21,2/25/16,"1821 Carlos Creek Apt. 369, NE, US",0
5381690,0,0,0,0,0,0,0,0,130,0,16,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/25/20 2:47,,5/31/20,9/18/20,8/22/20,"41261 Kimberly Manors, FL, US",0
1617609,0,0,0,0,0,0,0,0,76,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,7/30/16 22:12,,9/5/16,2/13/17,8/8/16,"312 Kimberly Canyon Suite 837, CO, US",0
896895,36,32,0,0,0,0,0,0,21,0,34,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,large,1,1,1/28/16 20:22,2/21/16 21:53,2/15/16,3/11/21,2/17/16,"7001 Hernandez Glens Apt. 331, OK, US",1
4702330,4,10,0,0,0,6,0,0,120,0,,LITE,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,,8/14/19 19:30,8/1/19 15:49,9/14/19,10/27/19,8/14/19,"834 Nancy Road Apt. 496, MI, US",1
5368978,3,6,0,0,0,0,0,0,81,0,6,LITE,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,3/17/20 23:49,3/12/20 17:52,3/24/20,2/27/21,3/27/20,"0817 Cooley Overpass Suite 801, OK, US",1
1372114,8,1,0,2,0,0,0,0,120,27,,BASIC,Customer,FALSE,FALSE,TRUE,TRUE,FALSE,large,2,,7/3/16 21:09,6/20/16 22:12,7/20/16,3/4/21,9/9/16,"087 Brittany Manors Apt. 468, WA, US",1
5185072,0,0,0,0,0,0,0,0,168,9,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,small,2,3,2/3/20 16:48,,5/24/20,10/14/20,5/22/20,"4260 Gregory Ridge, TX, US",1
1715188,9,10,0,0,0,0,0,0,84,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,,9/5/16 21:47,9/20/16 2:09,11/5/16,7/17/18,11/7/16,"14816 Gomez Fork Suite 717, TX, US",1
5242738,2,1,0,0,0,0,0,0,250,8,,LITE,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,3,1/24/20 16:05,2/10/20 22:26,1/15/20,3/26/21,2/26/20,"7268 Wright Overpass, GA, US",1
4321834,12,14,0,0,0,0,0,0,174,60,18,PREMIUM,Services,FALSE,FALSE,TRUE,TRUE,FALSE,medium,2,,5/30/19 1:30,4/9/19 15:22,6/28/19,7/3/19,5/11/19,"031 Scott Pine Apt. 535, LA, US",1
4822850,8,10,0,0,0,0,0,0,184,4,,PREMIUM_PLUS,Customer,FALSE,TRUE,TRUE,FALSE,FALSE,,2,,10/1/19 20:45,10/2/19 14:35,10/6/19,2/11/21,10/23/19,"45516 Mueller Bridge Suite 238, NY, US",1
857645,0,0,0,0,0,0,0,0,20,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/1/16 12:05,,6/16/16,2/22/21,5/21/16,"590 Bennett Corner Suite 713, TX, US",0
2093574,0,0,0,0,0,0,0,0,46,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,4/19/17 17:42,,3/25/17,4/1/21,4/7/17,"4923 Bartlett Flat, CO, US",0
5546690,8,4,9,18,0,0,0,0,62,0,14,PREMIUM,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,5/26/20 20:28,5/24/20 19:10,6/9/20,3/4/21,5/10/20,"03937 Harris Mall Apt. 521, TX, US",1
5416248,0,0,0,0,0,0,0,0,26,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,3/22/20 14:01,,2/28/20,3/15/20,3/22/20,"1778 Boyd Estate Suite 278, OK, US",0
1048704,2,10,0,0,0,0,0,0,120,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,3/16/16 18:55,3/6/16 22:02,3/8/16,11/27/18,3/14/16,"4221 Nelson Pass Suite 353, AR, US",0
1275769,0,0,0,0,0,0,0,0,80,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,5/19/16 15:15,,5/11/16,2/5/21,6/19/16,"594 Mathews Underpass, FL, US",0
3304277,0,0,0,0,0,0,0,0,46,0,,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,5/20/18 15:15,,6/14/18,1/1/19,6/24/18,"896 Caleb Dale, GA, US",0
3574039,7,8,0,0,0,0,10,0,56,4,,BASIC,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,,9/5/18 14:38,9/5/18 20:33,8/20/18,10/19/19,9/15/18,"40656 Paula Freeway Suite 217, CA, US",1
4031769,4,7,0,0,0,0,3,0,108,2,,BASIC,Customer,FALSE,FALSE,TRUE,TRUE,FALSE,,1,2,1/20/19 16:54,2/21/19 20:38,1/14/19,2/19/21,2/9/19,"1426 Gomez Cape, GA, US",1
4811162,4,12,0,0,0,20,0,0,180,0,6,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,1,9/19/19 18:11,10/3/19 17:52,12/19/19,3/5/21,1/9/20,"9795 Chelsea Road, NV, US",1
1152888,0,0,0,0,0,0,0,0,57,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,4/26/16 21:43,,4/28/16,9/10/17,4/18/16,"2658 Harris Island Suite 146, KS, US",0
4105380,5,5,0,0,0,6,0,0,42,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,1,3/8/19 22:57,2/5/19 19:13,3/5/19,3/1/21,3/9/19,"708 Samuel River, MB, CA",1
4364217,9,2,0,0,0,8,0,0,88,7,6,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,1,5/18/19 19:23,6/13/19 16:16,5/1/19,4/7/21,5/31/19,"549 Harris Turnpike, FL, US",1
6212325,8,8,0,0,0,24,8,0,261,15,4,PREMIUM,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,medium,2,,12/23/20 14:51,1/1/21 17:20,2/11/21,3/22/21,1/4/21,"66837 Young Turnpike Suite 370, FL, US",1
5710679,5,3,0,0,0,0,0,0,60,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,7/17/20 14:25,6/18/20 19:53,8/7/20,4/10/21,6/28/20,"4916 Kyle Court Apt. 006, ON, CA",1
5584739,12,21,0,0,0,9,0,0,160,0,10,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,TRUE,FALSE,medium,2,1,5/28/20 17:06,6/12/20 19:13,5/31/20,2/19/21,6/14/20,"4765 James Mountains Apt. 289, WA, US",1
34529,0,0,0,0,0,0,0,0,256,15,6,BASIC,Business_type_1,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,1/20/14 15:43,,2/28/14,10/13/14,3/8/14,"590 Paul Mills Apt. 436, VA, US",0
229319,8,5,0,1,0,0,0,0,144,0,,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,medium,2,,2/20/15 21:18,4/27/16 6:31,5/8/16,2/5/19,,"71887 Mccormick Trail Apt. 754, CA, US",1
5862797,2,18,0,8,0,0,0,0,297,9,,PREMIUM,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,2,7/23/20 15:23,8/21/20 16:46,8/16/20,3/10/21,9/4/20,"8576 Jay Trafficway, MD, US",1
5761270,3,1,0,0,0,8,0,0,261,0,,LITE,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,3,8/9/20 22:17,7/10/20 18:46,8/10/20,3/20/21,8/4/20,"57758 Guerrero Park, OH, US",1
1695706,0,0,0,0,0,0,0,0,154,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,8/29/16 23:12,,10/22/16,2/15/21,10/15/16,"34172 Robert Fall, AZ, US",0
4431426,6,6,0,0,0,5,0,0,88,0,2,PREMIUM_PLUS,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,1,6/23/19 0:12,5/31/19 0:03,6/25/19,3/1/21,6/12/19,"7652 Callahan Court, CA, US",1
1866546,0,0,0,0,0,0,0,0,48,0,,BASIC,Services,FALSE,FALSE,FALSE,FALSE,FALSE,,2,,12/8/16 23:47,,12/17/16,4/28/17,12/26/16,"80331 Kim Grove, TX, US",0
5019063,2,6,0,0,0,0,9,0,198,0,,PREMIUM,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,,11/29/19 18:48,12/5/19 3:41,12/30/19,5/3/20,1/3/20,"726 Jimenez Junctions, MI, US",1
5198233,0,0,0,0,0,0,0,0,78,0,,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/10/20 8:56,,1/27/20,1/31/20,,"072 Sandra Gateway Apt. 406, FL, US",0
550629,7,9,0,0,0,0,0,0,19,0,32,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,10/28/15 18:26,12/3/15 15:18,10/12/15,9/20/18,10/25/15,"815 Ryan Squares Suite 209, KY, US",0
262115,3,5,0,2,0,0,0,0,135,9,,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,large,1,,4/26/15 15:54,5/10/15 15:16,5/29/15,1/28/20,6/17/15,"3923 Paul Squares Suite 101, NC, US",1
4835897,10,8,0,0,0,0,0,0,23,0,,PREMIUM,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,10/9/19 16:34,10/28/19 16:16,9/18/19,4/10/21,9/24/19,"65275 Bridges Light Apt. 073, NC, US",1
4265548,10,8,0,0,0,0,0,0,184,0,,LITE,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,4/12/19 15:13,5/27/19 17:43,5/9/19,3/12/21,5/7/19,"88510 Brennan Brook Suite 963, NJ, US",1
928757,0,0,0,0,0,0,0,0,38,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/7/16 22:04,,1/28/16,1/25/16,3/2/16,"973 Wiley Rue Apt. 385, CA, US",0
954090,0,0,0,0,0,0,0,0,20,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,3/11/16 0:06,,3/9/16,1/5/17,5/5/16,"97574 Jessica Roads Apt. 402, NC, US",0
6132900,4,2,0,0,0,0,0,0,44,5,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,TRUE,FALSE,,1,,11/6/20 18:12,11/25/20 15:26,11/7/20,3/21/21,11/15/20,"943 Peter Ways, FL, US",1
2045268,12,6,0,2,0,0,0,0,217,0,14,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,,3/19/17 18:13,4/3/17 21:43,3/4/17,4/15/20,4/6/17,"15219 Meyer Club Suite 163, WA, US",1
4836374,7,1,0,0,0,0,0,0,140,0,48,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1,9/29/19 17:44,1/12/20 19:17,1/20/20,2/20/21,1/12/20,"6763 Brandon Vista, MI, US",1
3214969,8,12,0,0,0,0,0,0,60,6,4,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,4/1/18 9:33,5/7/18 19:17,5/12/18,3/1/21,4/24/18,"4404 Tracey Field Suite 392, MD, US",1
6190712,0,0,0,0,0,0,0,0,112,4,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,2,,11/8/20 21:23,,12/20/20,11/15/20,,"005 Johnson Coves Suite 941, NM, US",0
1784189,4,8,0,0,0,0,0,0,24,0,12,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,,10/30/16 12:10,10/24/16 19:26,11/2/16,12/23/17,11/29/16,"2847 Ballard Track, NJ, US",1
3845962,0,0,0,0,0,0,0,0,69,0,2,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,12/19/18 13:25,,11/14/18,11/29/18,11/26/18,"25861 Christopher Circle, UT, US",0
2598988,5,3,0,5,0,0,0,0,264,60,,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,large,1,,8/16/17 15:48,10/3/17 23:45,8/29/17,2/20/21,11/3/17,"04880 Rosario Parkway Suite 514, ID, US",1
5919556,14,4,0,0,0,12,0,0,22,2,200,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,,8/16/20 17:17,9/28/20 20:19,11/11/20,3/26/21,11/8/20,"93095 Mark Tunnel Suite 068, CA, US",1
5281943,0,0,0,0,0,0,0,0,184,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/1/20 15:04,,2/26/20,3/28/21,1/22/20,"478 Samantha Rapid Suite 201, FL, US",0
5858379,9,2,0,0,0,8,0,0,28,0,,LITE,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,2,9/9/20 15:25,8/22/20 17:26,7/21/20,3/14/21,9/20/20,"55780 Steven Lake Apt. 476, NC, US",1
2604497,0,0,0,0,0,0,0,0,23,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,8/30/17 20:56,,10/5/17,1/1/18,10/5/17,"849 Jessica Locks Suite 728, SC, US",0
867102,0,0,0,0,0,0,0,0,114,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/19/16 9:30,,3/2/16,12/1/19,10/19/16,"747 Ellen Stream, CO, US",0
5229753,9,9,0,0,0,9,0,0,140,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,1/21/20 15:32,2/24/20 16:28,2/10/20,2/15/21,2/16/20,"341 Jackson Fort Suite 914, TX, US",1
4933458,7,10,0,0,0,8,0,0,70,0,15,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,1,10/1/19 18:28,11/18/19 1:54,10/23/19,2/15/21,11/22/19,"29046 Jackson Dale Suite 820, AB, CA",1
5370111,0,0,0,0,0,0,0,0,243,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/12/20 22:05,,2/16/20,4/2/20,3/2/20,"78953 Moore Fall, TX, US",0
648304,8,18,0,0,0,0,0,0,16,0,,PREMIUM,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,large,2,,11/12/15 17:14,10/23/15 14:57,11/12/15,6/29/18,11/20/15,"7858 Smith Glen Apt. 576, MI, US",1
5095799,4,4,0,0,0,0,0,0,140,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,11/29/19 13:23,1/4/20 16:21,12/6/19,3/9/21,12/24/19,"88941 Hernandez Shoal Suite 421, CO, US",1
4468860,0,0,0,0,0,0,0,0,130,0,354,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,small,2,,7/6/19 6:40,,5/28/19,7/30/19,7/5/19,"143 Stevenson Prairie, OR, US",0
909976,0,0,0,0,0,0,0,0,95,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/8/16 10:25,,5/15/16,9/9/17,5/2/16,"827 Oliver Island, PA, US",0
4320030,0,0,0,0,0,0,0,0,72,0,,PREMIUM_PLUS,Services,FALSE,FALSE,FALSE,FALSE,FALSE,,2,,4/8/19 21:51,,6/6/19,10/8/19,6/4/19,"787 Jessica Burg, ON, CA",1
2635075,4,8,0,4,0,0,0,0,104,6,12,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,,10/19/17 20:59,9/29/17 17:17,9/25/17,5/3/18,10/19/17,"957 Cooper Plains Suite 842, IL, US",1
5840457,0,0,0,0,0,0,0,0,108,0,,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,9/3/20 15:22,,10/30/20,3/28/21,10/9/20,"523 Robert Glens, TX, US",0
5807649,0,0,0,0,0,0,0,0,270,0,2,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,8/3/20 20:00,,10/18/20,2/14/21,11/14/20,"737 Moody Points, CO, US",0
1038456,0,0,0,0,0,0,0,0,42,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,3/29/16 10:49,,7/27/16,1/24/21,8/4/16,"4976 Kelly Points, FL, US",0
1487376,0,0,0,0,0,0,0,0,76,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,7/28/16 19:22,,7/22/16,4/20/17,12/7/16,"52850 William Plains Apt. 923, NY, US",0
939111,0,0,0,0,0,0,0,0,80,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/14/16 22:44,,2/24/16,3/12/21,2/12/16,"54221 Christopher Hill Apt. 124, CA, US",0
2887640,0,0,0,0,0,0,0,0,64,0,8,PREMIUM,Customer,FALSE,FALSE,FALSE,FALSE,FALSE,large,2,,1/13/18 15:26,,2/2/18,8/29/18,2/17/18,"0545 Ali Island, CA, US",0
2701242,2,10,0,0,0,0,0,0,48,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,TRUE,FALSE,medium,1,,10/9/17 19:49,10/10/17 23:34,10/21/17,12/3/19,10/24/17,"911 Renee Motorway Suite 806, TX, US",1
5287817,2,10,0,0,0,0,0,0,208,0,,LITE,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1,3/7/20 15:09,6/15/20 23:15,7/2/20,2/22/21,6/18/20,"9329 Larson Parkway, MA, US",1
2439542,8,2,0,0,0,2,0,0,192,6,,PREMIUM,Customer,FALSE,FALSE,TRUE,TRUE,FALSE,,1,,8/4/17 10:52,8/2/17 18:54,7/4/17,5/20/18,8/1/17,"83858 Gonzalez Orchard, FL, US",0
1899444,54,18,0,0,60,0,0,0,126,0,128,PREMIUM_PLUS,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,large,2,1,12/6/16 14:36,11/29/17 18:52,11/27/17,3/26/21,12/8/17,"599 Washington Branch, CO, US",1
3021276,4,6,0,0,0,0,0,0,90,0,14,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,2/10/18 16:30,2/22/18 16:43,2/10/18,3/24/21,3/31/18,"9443 Michael Turnpike Apt. 615, DE, US",1
5622438,0,0,0,0,0,0,0,0,26,0,,PREMIUM_PLUS,Business_type_1,FALSE,FALSE,FALSE,FALSE,FALSE,medium,1,,6/28/20 10:32,,5/21/20,6/7/20,6/28/20,"2754 Elizabeth Islands Suite 251, BC, CA",1
